#          x            y
   -1.900000    -3.000000
   -3.000000    -3.000000
   -3.000000    -2.300000
   -2.300000    -2.300000
   -1.900000    -2.300000
   -1.900000    -1.750000
    3.000000     3.000000
    3.000000     0.600000
    2.300000     0.600000
    2.300000     2.300000
    1.250000     2.300000
   -0.660000     2.300000
   -0.660000     0.450000
    0.000000     0.450000
    0.600000     0.450000
    0.600000     1.500000
    0.600000     1.750000
    1.250000     1.750000
   -1.280000     0.124700
